Häusern aufg.;1327;6212;Eben am Achensee;;;;;ja;;Schlepplift mit niedriger Seilführung;keine;;2,00;1;nein;kein;keine;217;;;24;720;17
Doppelsesselb.Rofan;1316;6212;Eben am Achensee;;;;1975;nein;;2er Sessellift fix geklemmt;keine;;8,00;2;nein;kein;keine;362;1.757;1.870;113;1.110;125
Karwendell 12erKopf;1319;6212;Eben am Achensee;;;;1990;nein;;Gruppenumlaufbahn;teilweise;;1,00;;nein;Kabine;keine;1.224;986;1.479;493;872;430
Rofanbahn;1315;6212;Eben am Achensee;;;;1959;nein;;Zweiseilpendelbahn;ausschließlich;;15,00;;nein;Kabine;keine;2.234;985;1.840;855;700;598
Waldrastlift;4875;6600;Ehenbichl;;;;;nein;;Schlepplift mit niedriger Seilführung;;;;;nein;;;182;;;30;415;
Waldrastlift;1265;6600;Ehenbichl;;;;;nein;;Schlepplift;keine;;6,00;2;nein;kein;keine;208;;;33;348;11
Waldrast;1196;6600;Ehenbichl;;;;;nein;;Schlepplift;keine;;6,00;2;nein;kein;keine;402;;;112;700;78
Schischull.Waldrast;1198;6600;Ehenbichl;;;;;nein;;Schlepplift mit niedriger Seilführung;keine;;2,00;1;nein;kein;keine;73;;;7;707;5
Schischullift;1197;6600;Ehenbichl;;;;;nein;;Schlepplift mit niedriger Seilführung;keine;;2,00;1;nein;kein;keine;182;;;30;415;12
Schischullift Waldrast;4874;6600;Ehenbichl;;;;;nein;;Schlepplift mit niedriger Seilführung;;;;;nein;;;73;;;7;707;
Zugspitzbahn;1199;6632;Ehrwald;;;;1991;nein;;Zweiseilpendelbahn;ausschließlich;;15,00;;nein;Kabine;keine;3.600;1.225;2.951;1.726;730;1.260
Schischullift;1204;6632;Ehrwald;;;;1972;nein;;Tellerschlepplift;keine;;4,00;1;nein;kein;keine;290;1.000;1.030;30;920;27
Gamskarlift;1203;6632;Ehrwald;;;;1978;nein;;Schlepplift;keine;;6,00;2;nein;kein;keine;900;1.290;1.530;240;1.200;288
Sonnenhang I;4876;6632;Ehrwald;;;;;nein;;Schlepplift;;;;;nein;;;974;;;210;1.140;239
Minilift Ehrwalderalm;6092;6632;Ehrwald;;;;2009;nein;;Schlepplift mit niedriger Seilführung;keine;;;1;nein;kein;keine;190;1.460;1.480;20;550;11
Zugspitzbahnlift/Minilift Ehrwalderalm II aufg.;4880;6632;Ehrwald;;;;;ja;;Schlepplift mit niedriger Seilführung;;;;;nein;;;157;;;22;703;
Ehrwald aufg.;4877;6632;Ehrwald;;;;;ja;;Schlepplift mit niedriger Seilführung;;;;;nein;;;179;;;21;578;
Gaistal;5133;6632;Ehrwald;;;;2007;nein;;6er Sessellift fix geklemmt;;;;6;ja;Bubble;;1.300;1.527;1.871;344;2.800;963
Hochbrand;1211;6632;Ehrwald;;;;1975;nein;;Schlepplift;keine;;6,00;2;nein;kein;keine;805;1.421;1.694;273;1.300;355
Issentalkopf;1208;6632;Ehrwald;;;;1983;nein;;2er Sessellift fix geklemmt;keine;;8,00;2;nein;kein;keine;3.600;1.460;1.900;440;1.370;603
Minilift;1210;6632;Ehrwald;;;;1979;ja;2009;Schlepplift mit niedriger Seilführung;keine;;2,00;1;nein;kein;keine;190;1.460;1.480;20;550;11
Ehrwalder Alm;1771;6632;Ehrwald;;;;2001;nein;;8er Einseilumlaufbahn;teilweise;;12,00;8;ja;Kabine;keine;2.275;1.112;1.505;393;2.800;1.100
Ganghofer Blitz;1558;6632;Ehrwald;;;;1996;nein;;6er Sessellift kuppelbar;keine;;12,00;6;nein;Bubble;keine;1.640;1.279;1.694;415;2.400;996
Minilift Ehrwalderalm aufg.;4879;6632;Ehrwald;;;;;ja;;Schlepplift mit niedriger Seilführung;;;;;nein;;;218;;;26;688;
Bärengrube;1913;6632;Ehrwald;;;;;nein;;Schlepplift;keine;;6,00;2;nein;kein;keine;1.450;1.065;1.380;315;1.100;346
Wettersteinlift aufg.;1202;6632;Ehrwald;;;;;ja;1999;Schlepplift;keine;;6,00;2;nein;kein;keine;1.623;;;426;1.200;511
Klämmli;1209;6632;Ehrwald;;;;1976;nein;;Schlepplift;keine;;6,00;2;nein;kein;keine;486;1.500;1.603;103;1.200;124
Wanda Panda Minilift;1206;6632;Ehrwald;;;;;nein;;Schlepplift mit niedriger Seilführung;keine;;2,00;1;nein;kein;keine;170;1.000;1.021;21;578;12
Zugspitzbahnlift aufg.;1201;6632;Ehrwald;;;;;ja;1996;Schlepplift mit niedriger Seilführung;keine;;2,00;1;nein;kein;keine;157;;;22;703;15
Wettersteinbahn;1649;6632;Ehrwald;;;;1999;nein;;3er Sessellift kuppelbar;keine;;9,00;3;nein;kein;keine;1.522;1.063;1.517;454;1.350;613
Ehrwalder Alm aufg.;1207;6632;Ehrwald;;;;1979;ja;2001;4er Einseilumlaufbahn;teilweise;;12,00;4;nein;Kabine;keine;2.290;1.100;1.507;407;930;379
Gipfelseilbahn aufg.;1200;6632;Ehrwald;;;;;ja;1996;Zweiseilpendelbahn;ausschließlich;;15,00;;nein;Kabine;keine;274;;;141;540;76
Schischullift I u. II;4881;6652;Elbigenalp;;;;;ja;;Schlepplift mit niedriger Seilführung;;;;;nein;;;;;;;;
Sonnenlift;1212;6652;Elbigenalp;;;;1967;nein;;Schlepplift;keine;;6,00;2;nein;kein;keine;670;1.050;1.220;172;807;139
Maurachlift I;1213;6652;Elbigenalp;;;;;nein;;Schlepplift mit niedriger Seilführung;keine;;2,00;1;nein;kein;keine;215;1.240;1.250;28;644;18
Maurachlift II;1214;6652;Elbigenalp;;;;;nein;;Schlepplift mit niedriger Seilführung;keine;;2,00;1;nein;kein;keine;178;1.240;1.250;20;514;10
Schischullift III;4882;6652;Elbigenalp;;;;;ja;;Schlepplift mit niedriger Seilführung;;;;;nein;;;85;;;5;750;
Elmis 6er;6267;6352;Ellmau;;;;2009;nein;;6er Einseilumlaufbahn;keine;Amt der Tiroler Landesregierung;12,00;6;ja;kein;keine;1.213;1.222;1.526;303;2.600;788
Vötterstätt;4884;6352;Ellmau;;;;1969;nein;;Schlepplift;;;;;nein;;;660;810;954;145;900;131
Kirchbichllift;811;6352;Ellmau;;;;1986;nein;;Schlepplift;keine;;6,00;2;nein;kein;keine;379;820;885;65;1.219;79
Schmiedalmlift;815;6352;Ellmau;;;;1975;nein;;Schlepplift;keine;;6,00;2;nein;kein;keine;1.415;910;1.340;430;1.200;516
Ranhartlift;818;6352;Ellmau;;;;1984;nein;;Schlepplift;keine;;6,00;2;nein;kein;keine;1.055;1.151;1.464;313;1.440;451
Marcherlift;806;6352;Ellmau;;;;1972;nein;;Schlepplift;keine;;6,00;2;nein;kein;keine;580;812;922;98;1.202;118
Hausbergbahn;805;6352;Ellmau;;;;1988;nein;;2er Sessellift fix geklemmt;ausschließlich;;8,00;;nein;Bubble;keine;1.065;824;1.093;269;919;247
Sternfeldlift II;813;6352;Ellmau;;;;1985;nein;;Schlepplift mit niedriger Seilführung;keine;;2,00;1;nein;kein;keine;229;820;848;28;620;17
Sternfeldlift I;812;6352;Ellmau;;;;1986;nein;;Schlepplift mit niedriger Seilführung;keine;;2,00;1;nein;kein;keine;229;820;848;28;620;17
Kaiserexpress;1777;6352;Ellmau;;;;2002;nein;;4er Sessellift fix geklemmt;keine;;10,00;4;nein;kein;keine;590;1.365;1.526;161;1.987;320
Hartkaiserbahn;804;6352;Ellmau;;;;1972;nein;;Standseilbahn;ausschließlich;;10,00;;nein;Kabine;keine;2.317;822;1.528;706;2.070;1.461
Tanzbodenbahn;1933;6352;Ellmau;;;;2006;nein;;6er Sessellift kuppelbar;keine;;12,00;6;nein;kein;keine;710;1.430;1.590;160;2.400;384
Köglbahn;1699;6352;Ellmau;;;;2000;nein;;6er Sessellift kuppelbar;keine;;12,00;6;nein;kein;keine;965;1.256;1.569;313;2.700;845
Almbahn;1636;6352;Ellmau;;;;1999;nein;;6er Sessellift kuppelbar;keine;;12,00;6;nein;kein;keine;1.129;1.214;1.524;310;2.700;837
Snowy-Lift;4887;6352;Ellmau;;;;;nein;;Schlepplift mit niedriger Seilführung;;;;;nein;;;51;;;8;625;
Fuchslift;4885;6352;Ellmau;;;;;nein;;Schlepplift mit niedriger Seilführung;;;;;nein;;;80;;;6;610;
Vötterstättlift aufg.;808;6352;Ellmau;;;;1969;ja;;Schlepplift;keine;;6,00;2;nein;kein;keine;661;810;954;144;895;129
Almlift aufg.;809;6352;Ellmau;;;;1972;ja;1999;Schlepplift;keine;;6,00;2;nein;kein;keine;1.002;;;304;1.194;363
Kögllift aufg.;817;6352;Ellmau;;;;;ja;2000;Schlepplift;keine;;6,00;2;nein;kein;keine;886;;;292;1.440;420
Breuerlift aufg.;807;6352;Ellmau;;;;;ja;2002;Schlepplift;keine;;6,00;2;nein;kein;keine;528;;;149;1.222;182
Tanzbodenlift aufg.;1700;6352;Ellmau;;;;2000;ja;2006;Schlepplift;keine;;6,00;2;nein;kein;keine;339;1.517;1.588;71;1.440;102
Mühlberglift;4886;6352;Ellmau;;;;;ja;;Schlepplift mit niedriger Seilführung;;;;;nein;;;116;;;17;490;
Bärenlift;810;6352;Ellmau;;;;1986;nein;;Schlepplift mit niedriger Seilführung;keine;;2,00;1;nein;kein;keine;255;822;852;30;433;13
Übungslift aufg.;1215;6644;Elmen;;;;;ja;;Schlepplift mit niedriger Seilführung;keine;;2,00;1;nein;kein;keine;240;;;19;500;10
Erler Berg;819;6343;Erl;;;;;nein;;Schlepplift;keine;;6,00;2;nein;kein;keine;184;;;43;180;8
Hammerlift;934;6522;Fendels;;;;1966;nein;;Schlepplift;keine;;6,00;2;nein;kein;keine;700;1.394;1.540;146;850;124
Zinggelift;1586;6522;Fendels;;;;1998;nein;;Schlepplift;keine;;6,00;2;nein;kein;keine;430;1.339;1.413;74;1.190;88
4 KSB;933;6522;Fendels;;;;1997;nein;;4er Sessellift kuppelbar;keine;;10,00;4;nein;kein;keine;1.400;1.386;1.874;488;2.000;976
Sattelbodenlift;935;6522;Fendels;;;;1991;nein;;Schlepplift;keine;;6,00;2;nein;kein;keine;940;1.700;2.050;350;1.234;432
Planggerlift;936;6522;Fendels;;;;1976;nein;;Schlepplift;keine;;6,00;2;nein;kein;keine;1.100;1.860;2.260;400;1.200;480
Bibilift;1518;6522;Fendels;;;;1994;nein;;Tellerschlepplift;keine;;4,00;1;nein;kein;keine;180;1.370;1.397;27;720;19
Ried-Fendels;1591;6522;Fendels;;;;1992;nein;;8er Einseilumlaufbahn;ausschließlich;;12,00;8;nein;Kabine;keine;1.640;907;1.392;485;1.800;873
Pinocchio-Lift;4890;6391;Fieberbrunn;;;;;nein;;Schlepplift mit niedriger Seilführung;;;;;nein;;;60;;;8;540;
Obingleiten;4889;6391;Fieberbrunn;;;;2005;nein;;Schlepplift;;;;;nein;;;273;831;894;63;800;50
Maiskopf;1704;6391;Fieberbrunn;;;;2001;nein;;Schlepplift;keine;;4,00;1;nein;kein;keine;456;1.121;1.189;68;800;54
Obingleiten aufg.;1826;6391;Fieberbrunn;;;;1992;ja;2004;Schlepplift mit niedriger Seilführung;keine;;4,00;1;nein;kein;keine;82;839;907;15;708;54
Krottenbach aufg.;614;6391;Fieberbrunn;;;;;ja;2001;Schlepplift mit niedriger Seilführung;keine;;2,00;1;nein;kein;keine;98;;;11;710;8
Hochhörndl;1581;6391;Fieberbrunn;;;;1996;nein;;4er Sessellift fix geklemmt;keine;;10,00;;nein;kein;Förderband;1.147;1.679;2.020;341;1.400;477
Reckmoos Nord;603;6391;Fieberbrunn;;;;1982;ja;2011;2er Sessellift fix geklemmt;keine;;8,00;2;nein;kein;keine;1.854;1.426;1.873;447;1.100;492
Lärchfilzen;1642;6391;Fieberbrunn;;;;1999;nein;;4er Sessellift kuppelbar;keine;;10,00;;nein;Bubble;keine;1.147;1.112;1.477;365;1.400;511
Sonntal (Dödlingerlift) aufg.;4891;6391;Fieberbrunn;;;;;ja;;Schlepplift mit niedriger Seilführung;;;;;nein;;;500;;;75;;
Zillstatt;605;6391;Fieberbrunn;;;;1988;nein;;Tellerschlepplift;keine;;4,00;1;nein;kein;keine;805;1.194;1.314;120;800;96
Gatterl;604;6391;Fieberbrunn;;;;1984;nein;;Tellerschlepplift;keine;;4,00;1;nein;kein;keine;861;1.107;1.315;208;720;150
Hochkogel;610;6391;Fieberbrunn;;;;1993;nein;;Schlepplift;keine;;6,00;2;nein;kein;keine;1.120;836;1.056;220;600;132
Weissach I;611;6391;Fieberbrunn;;;;1988;nein;;Schlepplift;keine;;6,00;2;nein;kein;keine;563;760;850;90;700;63
Raitllift aufg.;612;6391;Fieberbrunn;;;;;ja;1994;Schlepplift;keine;;6,00;2;nein;kein;keine;337;805;875;70;500;35
Maiskopf aufg.;609;6391;Fieberbrunn;;;;1976;ja;2001;Schlepplift;keine;;6,00;2;nein;kein;keine;423;1.119;1.183;64;1.120;72
Doischberglift aufg.;608;6391;Fieberbrunn;;;;1976;ja;2001;Schlepplift;keine;;6,00;2;nein;kein;keine;1.502;843;1.183;340;1.120;381
Sonnenmulde aufg.;607;6391;Fieberbrunn;;;;1983;ja;1996;Schlepplift;keine;;6,00;2;nein;kein;keine;425;1.768;1.905;137;1.205;165
Lärchfilzlift aufg.;606;6391;Fieberbrunn;;;;1966;ja;1999;Schlepplift;keine;;6,00;2;nein;kein;keine;1.226;1.118;1.458;340;1.440;490
Sonntallift aufg.;1515;6391;Fieberbrunn;;;;1995;ja;;Schlepplift mit niedriger Seilführung;keine;;2,00;1;nein;kein;keine;80;760;785;25;500;12
Pfarrwiese aufg.;1580;6391;Fieberbrunn;;;;1997;ja;1998;Schlepplift mit niedriger Seilführung;keine;;2,00;1;nein;kein;keine;86;0;0;12;720;9
Pfarrwiesenlift aufg.;613;6391;Fieberbrunn;;;;;ja;1994;Schlepplift mit niedriger Seilführung;keine;;2,00;1;nein;kein;keine;86;802;814;12;720;9
Lärchfilzkogel;602;6391;Fieberbrunn;;;;1991;nein;;Gruppenumlaufbahn;keine;;1,00;;nein;Kabine;keine;1.592;1.214;1.644;430;800;344
Streuböden;601;6391;Fieberbrunn;;;;1991;nein;;Gruppenumlaufbahn;teilweise;;1,00;;nein;Kabine;keine;1.416;839;1.214;375;1.250;469
Reckmoos Süd;1875;6391;Fieberbrunn;;;;2006;nein;;8er Einseilumlaufbahn;keine;;12,00;8;nein;Kabine;keine;1.730;1.284;1.874;590;2.200;1.298
Doischberg;1733;6391;Fieberbrunn;;;;2001;nein;;8er Einseilumlaufbahn;teilweise;;12,00;8;nein;Kabine;keine;1.528;839;1.188;349;1.900;663
Penkenkuli;1338;6292;Finkenberg;;;;1973;nein;;Tellerschlepplift;keine;;4,00;1;nein;kein;keine;180;1.760;1.800;40;850;34
Penken 3SB;1331;6292;Finkenberg;;;;1984;ja;2011;3er Sessellift fix geklemmt;keine;;9,00;;nein;kein;Förderband;950;1.800;2.005;205;1.970;404
Penken-Express;1619;6292;Finkenberg;;;;1998;nein;;6er Sessellift kuppelbar;keine;;12,00;6;nein;kein;keine;1.060;1.720;2.010;290;3.000;870
Hasenmuldenlift I;1335;6292;Finkenberg;;;;1969;nein;;Schlepplift;keine;;6,00;2;nein;kein;keine;402;1.980;2.078;98;740;73
Hasenmuldenlift II;1336;6292;Finkenberg;;;;;nein;;Schlepplift;keine;;6,00;2;nein;kein;keine;402;1.980;2.078;98;1.047;103
Dorflift aufg.;1340;6292;Finkenberg;;;;;ja;2006;Schlepplift;keine;;6,00;2;nein;kein;keine;144;860;890;30;654;20
Gspielkopflift;1794;6292;Finkenberg;;;;1994;nein;;Schlepplift;keine;;6,00;2;nein;kein;keine;155;2.025;2.050;25;1.400;35
Katzenmoos;1334;6292;Finkenberg;;;;1981;ja;2011;2er Sessellift fix geklemmt;keine;;8,00;2;nein;kein;keine;1.541;1.502;2.100;598;990;592
Penkenjochlift;1337;6292;Finkenberg;;;;;nein;;Schlepplift mit niedriger Seilführung;keine;;2,00;1;nein;kein;keine;170;2.070;2.085;15;622;8
Penkenjoch aufg.;1332;6292;Finkenberg;;;;;ja;1994;2er Sessellift fix geklemmt;teilweise;;8,00;2;nein;kein;keine;934;;;332;1.440;478
Penken - Minilift;1339;6292;Finkenberg;;;;1990;nein;;Schlepplift mit niedriger Seilführung;keine;;2,00;1;nein;kein;keine;65;1.995;2.000;5;450;2
Schlegeis;1897;6292;Finkenberg;;;;2002;nein;;3er Sessellift fix geklemmt;keine;;9,00;3;nein;kein;keine;1.013;2.770;3.072;302;1.960;592
Schlegeis aufg.;1329;6292;Finkenberg;;;;1987;ja;2002;3er Sessellift fix geklemmt;keine;;9,00;3;nein;kein;keine;950;2.763;3.134;371;1.961;728
Penken-Nordhang;1525;6292;Finkenberg;;;;1995;nein;;4er Sessellift kuppelbar;keine;;10,00;4;nein;kein;keine;1.100;1.690;2.080;390;2.000;780
8er Finkenberg II;1855;6292;Finkenberg;;;;2004;nein;;8er Einseilumlaufbahn;keine;;12,00;8;nein;Kabine;keine;918;1.760;2.092;332;2.800;930
Finkenberger Almbahn;1330;6292;Finkenberg;;;;1987;nein;;4er Einseilumlaufbahn;ausschließlich;;12,00;4;nein;Kabine;keine;1.799;900;1.765;865;1.106;957
Königsleithebahn;6598;6533;Fiss;Seilbahnstraße;44;;2010;nein;;6er Sessellift kuppelbar;;;;6;ja;Bubble;;2.077;1.650;2.319;669;2.400;1.605
Almbahn;5538;6533;Fiss;Seilbahnstraße;44;;2008;nein;;8er Einseilumlaufbahn;keine;Amt der Tiroler Landesregierung;;8;ja;Kabine;;2.100;1.805;2.596;791;2.800;2.215
Möserlift;942;6533;Fiss;;;;1978;nein;;Schlepplift;keine;;6,00;2;nein;kein;keine;312;1.850;1.931;81;1.200;97
Wonnelift;947;6533;Fiss;;;;1979;nein;;Schlepplift;keine;;6,00;2;nein;kein;keine;757;1.800;2.080;280;950;266
Schönjöchllift;948;6533;Fiss;;;;1981;nein;;Schlepplift;keine;;6,00;2;nein;kein;keine;410;2.439;2.509;70;843;59
Plazörlift aufg.;949;6533;Fiss;;;;1981;ja;;Schlepplift;keine;;6,00;2;nein;kein;keine;1.350;2.090;2.450;360;1.007;363
Almlift aufg.;951;6533;Fiss;;;;1982;ja;2008;Schlepplift;keine;;6,00;2;nein;kein;keine;1.173;1.880;2.250;370;1.438;532
Möser aufg.;940;6533;Fiss;;;;;ja;1994;1er Sessellift fix geklemmt;teilweise;;7,00;1;nein;kein;keine;1.720;1.450;1.850;400;455;182
Schöngampbahn;1769;6533;Fiss;;;;2002;nein;;8er Sessellift kuppelbar;keine;;14,00;;nein;Bubble;keine;1.380;2.079;2.509;430;3.010;1.294
Übungslift Fiss;1768;6533;Fiss;;;;1992;nein;;Schlepplift;keine;;2,00;1;nein;kein;keine;146;1.420;1.450;30;800;24
Rastbahn;1658;6533;Fiss;;;;1999;nein;;4er Sessellift fix geklemmt;keine;;10,00;;nein;kein;Förderband;795;1.700;1.911;211;2.013;425
Puinzbahn;1657;6533;Fiss;;;;1999;nein;;4er Sessellift fix geklemmt;keine;;10,00;;nein;kein;Förderband;830;1.690;1.960;270;1.404;379
Schönjochbahn I;1806;6533;Fiss;;;;2003;nein;;8er Einseilumlaufbahn;teilweise;;12,00;8;nein;Kabine;keine;1.620;1.476;1.920;444;2.400;1.066
Schönjochbahn II;1807;6533;Fiss;;;;2003;nein;;8er Einseilumlaufbahn;teilweise;;12,00;8;nein;Kabine;keine;1.340;1.920;2.439;519;2.400;1.246
Sonnenbahn Ladis-Fiss;1546;6533;Fiss;;;;1995;nein;;6er Einseilumlaufbahn;teilweise;;12,00;6;nein;Kabine;keine;2.900;1.210;1.550;340;1.800;612
Möseralmbahn;1519;6533;Fiss;;;;1995;nein;;6er Einseilumlaufbahn;teilweise;;12,00;6;nein;Kabine;keine;1.700;1.450;1.870;420;2.000;840
Zwölferbahn;939;6533;Fiss;;;;1992;nein;;4er Sessellift kuppelbar;keine;;10,00;4;ja;kein;keine;1.111;2.110;2.540;430;1.800;774
Sattelbahn;1656;6533;Fiss;;;;1999;nein;;4er Sessellift kuppelbar;keine;;10,00;4;nein;kein;keine;1.690;1.700;2.320;610;1.944;1.186
Waldbahn Fiss-Serfaus;1889;6533;Fiss;;;;2005;nein;;8er Einseilumlaufbahn;teilweise;;12,00;8;nein;Kabine;keine;1.310;1.420;1.837;417;1.836;766
Schöngamlift aufg.;950;6533;Fiss;;;;1982;ja;2002;Schlepplift;keine;;6,00;2;nein;kein;keine;1.337;2.089;2.509;420;1.200;504
Waldlift aufg.;941;6533;Fiss;;;;1971;ja;2005;Schlepplift;keine;;6,00;2;nein;kein;keine;1.190;1.430;1.850;420;1.091;458
Sattelkopflift aufg.;943;6533;Fiss;;;;1967;ja;1999;Schlepplift;teilweise;;6,00;2;nein;kein;keine;747;1.880;2.139;259;993;257
Rastlift aufg.;944;6533;Fiss;;;;1967;ja;1999;Schlepplift;keine;;6,00;2;nein;kein;keine;373;1.750;1.873;123;996;123
Pedruslift aufg.;945;6533;Fiss;;;;1970;ja;2002;Tellerschlepplift;keine;;4,00;1;nein;kein;keine;327;1.450;1.520;70;957;67
Übungsl. Fiss aufg.;946;6533;Fiss;;;;1992;ja;2002;Tellerschlepplift;keine;;4,00;1;nein;kein;keine;146;1.470;1.496;26;800;21
Almlift aufg.;1097;6533;Fiss;;;;1993;ja;1999;Schlepplift mit niedriger Seilführung;keine;;2,00;1;nein;kein;keine;113;1.947;1.960;13;580;8
Schönjochbahn I aufg.;937;6533;Fiss;;;;1979;ja;2003;4er Einseilumlaufbahn;teilweise;;12,00;4;nein;Kabine;keine;1.560;1.480;1.920;440;1.370;603
Schönjochbahn II aufg.;938;6533;Fiss;;;;1981;ja;2003;4er Einseilumlaufbahn;teilweise;;12,00;4;nein;Kabine;keine;1.355;1.920;2.436;516;1.370;707
Patschiedlift;957;6521;Fließ;;;;;nein;;Tellerschlepplift;keine;;4,00;1;nein;kein;keine;332;1.250;1.346;96;490;47
Übungslift (Walchllift);4897;6521;Fließ;;;;;nein;;Schlepplift;;;;;nein;;;263;;;48;707;
Babylift Patschied;958;6521;Fließ;;;;;ja;1994;Schlepplift;keine;;6,00;2;nein;kein;keine;160;;;60;720;43
Wieselift;953;6521;Fließ;;;;;ja;1994;Schlepplift;keine;;6,00;2;nein;kein;keine;108;;;31;225;7
Piller;954;6521;Fließ;;;;1974;nein;;Schlepplift;keine;;6,00;2;nein;kein;keine;156;1.360;1.400;40;185;7
Walchlift;956;6521;Fließ;;;;1976;nein;;Tellerschlepplift;keine;;4,00;1;nein;kein;keine;263;1.355;1.405;50;707;35
Venet Süd;952;6521;Fließ;;;;1983;nein;;2er Sessellift fix geklemmt;teilweise;;8,00;2;nein;kein;keine;1.853;1.535;2.212;677;900;600
Klausanger-Lift;955;6521;Fließ;;;;;ja;1994;Schlepplift mit niedriger Seilführung;keine;;2,00;1;nein;kein;keine;128;;;14;200;3
Schiesstandlift;959;6572;Flirsch;;;;;nein;;Schlepplift;keine;;6,00;2;nein;kein;keine;253;;;55;706;39
Schischullift;1891;6263;Fügen;;;;1996;nein;;Schlepplift mit niedriger Seilführung;keine;;6,00;2;nein;kein;keine;144;609;625;16;620;10
Schischullift aufg.;1343;6263;Fügen;;;;1975;ja;1994;Schlepplift;keine;;6,00;2;nein;kein;keine;240;620;658;38;690;26
Schischullift II aufg.;1344;6263;Fügen;;;;;ja;1994;Schlepplift mit niedriger Seilführung;keine;;2,00;1;nein;kein;keine;50;;;6;540;3
Spieljochbahn I;1342;6263;Fügen;;;;1989;nein;;4er Einseilumlaufbahn;ausschließlich;;12,00;4;nein;Kabine;keine;2.190;634;1.189;555;1.500;833
Onkeljoch II;1350;6263;Fügenberg;;;;1978;nein;;Schlepplift;keine;;6,00;2;nein;kein;keine;604;1.865;2.035;170;1.200;204
Mösllift;1349;6263;Fügenberg;;;;1989;nein;;Schlepplift;keine;;6,00;2;nein;kein;keine;534;1.865;1.991;126;1.200;151
Geolssesselbahn;1347;6263;Fügenberg;;;;1985;nein;;2er Sessellift fix geklemmt;keine;;8,00;2;nein;kein;keine;905;1.659;2.020;361;1.440;520
Onkeljoch;1346;6263;Fügenberg;;;;1989;nein;;3er Sessellift fix geklemmt;keine;;9,00;;nein;kein;Förderband;1.720;1.572;2.037;465;1.500;698
Pfaffenbühel III;1361;6263;Fügenberg;;;;1978;nein;;Schlepplift;keine;;6,00;2;nein;kein;keine;705;1.500;1.760;208;1.000;208
Pfaffenbühel II;1360;6263;Fügenberg;;;;1976;nein;;Schlepplift;keine;;6,00;2;nein;kein;keine;722;1.740;1.940;286;1.200;343
Lamark I;1355;6263;Fügenberg;;;;1986;nein;;Schlepplift;keine;;6,00;2;nein;kein;keine;430;1.460;1.572;112;1.300;146
Lamark II;1356;6263;Fügenberg;;;;1986;nein;;Schlepplift;keine;;6,00;2;nein;kein;keine;430;1.460;1.572;112;1.300;146
Lamark III;1357;6263;Fügenberg;;;;1994;nein;;Tellerschlepplift;keine;;4,00;1;nein;kein;keine;175;1.460;1.500;40;720;29
Lamark IV;1358;6263;Fügenberg;;;;1989;nein;;Tellerschlepplift;keine;;4,00;1;nein;kein;keine;130;1.460;1.513;40;720;29
Achteralm;1899;6263;Fügenberg;;;;2003;nein;;Tellerschlepplift;keine;;4,00;1;nein;kein;keine;180;2.120;2.158;38;640;24
Pfaffenbühel;1352;6263;Fügenberg;;;;1983;nein;;2er Sessellift fix geklemmt;keine;;8,00;;nein;kein;Förderband;1.687;1.501;2.075;574;1.346;773
Hochfügen 2000;1351;6263;Fügenberg;;;;1992;nein;;4er Sessellift fix geklemmt;keine;;10,00;;nein;kein;Förderband;1.090;1.992;2.313;321;2.388;767
Holzalm;1706;6263;Fügenberg;;;;2001;nein;;6er Sessellift kuppelbar;keine;;12,00;6;nein;kein;keine;1.934;1.472;2.170;698;2.000;1.396
Skischullift Ulmerfeld;4898;6263;Fügenberg;;;;;nein;;Schlepplift mit niedriger Seilführung;;;;;nein;;;50;;;6;540;
Arzjochlift aufg.;1348;6263;Fügenberg;;;;1973;ja;2002;Schlepplift;keine;;6,00;2;nein;kein;keine;650;1.670;1.870;200;1.000;200
Holzalmlift aufg.;1354;6263;Fügenberg;;;;1972;ja;2002;Schlepplift;keine;;6,00;2;nein;kein;keine;845;1.800;2.100;300;1.100;330
Pfaffenbühel I aufg.;1359;6263;Fügenberg;;;;1961;ja;1999;Schlepplift;keine;;6,00;2;nein;kein;keine;1.148;1.500;1.950;450;700;315
Holzalpe aufg.;1353;6263;Fügenberg;;;;1972;ja;2001;2er Sessellift fix geklemmt;keine;;8,00;2;nein;kein;keine;1.078;1.490;1.875;385;1.056;407
Jet Hochfügen;1594;6263;Fügenberg;;;;1997;nein;;8er Einseilumlaufbahn;keine;;12,00;8;nein;Kabine;keine;2.240;1.486;2.133;647;2.000;1.294
Zillertal Shuttle;1859;6263;Fügenberg;;;;2004;nein;;8er Einseilumlaufbahn;keine;;12,00;8;nein;Kabine;keine;2.526;1.485;2.492;1.007;2.800;2.820
Spieljochbahn II;1345;6263;Fügenberg;;;;1989;nein;;4er Einseilumlaufbahn;teilweise;;12,00;4;nein;Kabine;keine;1.725;1.189;1.865;676;1.500;1.014
Arzjochbahn;1726;6263;Fügenberg;;;;2002;nein;;6er Sessellift kuppelbar;keine;;12,00;6;nein;kein;keine;818;1.610;1.858;248;2.000;496
Tschaffines aufg.;433;6166;Fulpmes;;;;1960;ja;2004;Schlepplift;keine;;6,00;2;nein;kein;keine;230;982;1.010;35;780;22
Berglift Froneben II aufg.;431;6166;Fulpmes;;;;;ja;1995;2er Sessellift fix geklemmt;ausschließlich;;8,00;2;nein;kein;keine;932;;;351;1.000;351
